,SITEID,COUNTRY,PLATEDESIGN,DRUG,MIC,DILUTION,CONC,ROW,COL,BINARY_PHENOTYPE
1546,8,Vietnam,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
1547,6,Italy,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
1548,6,Italy,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
1549,4,India,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
1550,4,India,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
1551,4,India,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
1552,4,India,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
1553,4,India,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
1554,4,India,UKMYC6,LEV,0.25,2,0.25,6.0,5.0,S
1555,4,India,UKMYC6,LEV,1.0,4,1.0,4.0,5.0,S
1556,10,South Africa,UKMYC6,LEV,1.0,4,1.0,4.0,5.0,S
1557,10,South Africa,UKMYC6,LEV,1.0,4,1.0,4.0,5.0,S
1558,10,South Africa,UKMYC6,LEV,1.0,4,1.0,4.0,5.0,S
1559,10,South Africa,UKMYC6,LEV,1.0,4,1.0,4.0,5.0,S
1560,10,South Africa,UKMYC6,LEV,1.0,4,1.0,4.0,5.0,S
1561,10,South Africa,UKMYC6,LEV,1.0,4,1.0,4.0,5.0,S
1562,10,South Africa,UKMYC5,LEV,0.12,1,<=0.12,7.0,4.0,S
1563,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1564,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1565,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1566,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1567,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1568,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1569,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1570,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1571,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1572,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1573,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1574,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1575,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1576,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1577,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1578,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1579,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1580,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1581,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1582,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1583,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1584,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1585,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1586,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1587,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1588,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1589,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1590,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1591,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1592,5,Peru,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1593,8,Vietnam,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1594,8,Vietnam,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1595,8,Vietnam,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1596,8,Vietnam,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1597,8,Vietnam,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1598,8,Vietnam,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1599,8,Vietnam,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1600,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1601,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1602,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1603,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1604,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1605,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1606,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1607,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1608,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1609,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1610,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1611,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1612,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1613,11,Sweden,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1614,6,Italy,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1615,6,Italy,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1616,6,Italy,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1617,6,Italy,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1618,6,Italy,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1619,3,Germany,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1620,3,Germany,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1621,3,Germany,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1622,3,Germany,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1623,3,Germany,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1624,3,Germany,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1625,3,Germany,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1626,3,Germany,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1627,3,Germany,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1628,3,Germany,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1629,4,India,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1630,4,India,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1631,4,India,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1632,4,India,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1633,4,India,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1634,4,India,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1635,4,India,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1636,4,India,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1637,4,India,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1638,4,India,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1639,4,India,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1640,2,China,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1641,2,China,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1642,2,China,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1643,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1644,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1645,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1646,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1647,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1648,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1649,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1650,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1651,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1652,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1653,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1654,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1655,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1656,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1657,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1658,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1659,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1660,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1661,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1662,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1663,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1664,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1665,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1666,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1667,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1668,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1669,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1670,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1671,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1672,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1673,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1674,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1675,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1676,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1677,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1678,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1679,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1680,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1681,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1682,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1683,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1684,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1685,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1686,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1687,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1688,10,South Africa,UKMYC6,MXF,0.25,3,0.25,5.0,6.0,S
1689,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1690,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1691,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1692,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1693,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1694,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1695,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1696,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1697,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1698,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1699,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1700,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1701,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1702,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1703,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1704,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1705,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1706,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1707,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1708,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1709,5,Peru,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1710,8,Vietnam,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1711,3,Germany,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1712,3,Germany,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1713,4,India,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1714,4,India,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1715,4,India,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1716,4,India,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1717,10,South Africa,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1718,10,South Africa,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1719,10,South Africa,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1720,10,South Africa,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1721,10,South Africa,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1722,10,South Africa,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1723,10,South Africa,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1724,10,South Africa,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1725,10,South Africa,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1726,10,South Africa,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1727,10,South Africa,UKMYC6,MXF,0.5,4,0.5,4.0,6.0,S
1728,8,Vietnam,UKMYC5,MXF,0.12,2,0.12,6.0,5.0,S
1729,8,Vietnam,UKMYC5,MXF,0.12,2,0.12,6.0,5.0,S
1730,6,Italy,UKMYC5,MXF,0.12,2,0.12,6.0,5.0,S
1731,6,Italy,UKMYC5,MXF,0.12,2,0.12,6.0,5.0,S
1732,6,Italy,UKMYC5,MXF,0.12,2,0.12,6.0,5.0,S
1733,6,Italy,UKMYC5,MXF,0.12,2,0.12,6.0,5.0,S
1734,6,Italy,UKMYC5,MXF,0.12,2,0.12,6.0,5.0,S
1735,2,China,UKMYC5,MXF,0.12,2,0.12,6.0,5.0,S
1736,2,China,UKMYC5,MXF,0.12,2,0.12,6.0,5.0,S
1737,10,South Africa,UKMYC5,MXF,0.12,2,0.12,6.0,5.0,S
1738,10,South Africa,UKMYC5,MXF,0.12,2,0.12,6.0,5.0,S
1739,8,Vietnam,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1740,8,Vietnam,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1741,8,Vietnam,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1742,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1743,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1744,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1745,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1746,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1747,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1748,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1749,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1750,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1751,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1752,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1753,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1754,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1755,11,Sweden,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1756,6,Italy,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1757,6,Italy,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1758,6,Italy,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1759,6,Italy,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1760,6,Italy,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1761,6,Italy,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1762,6,Italy,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1763,6,Italy,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1764,6,Italy,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1765,6,Italy,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1766,6,Italy,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1767,6,Italy,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1768,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1769,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1770,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1771,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1772,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1773,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1774,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1775,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1776,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1777,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1778,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1779,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1780,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1781,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1782,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1783,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1784,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1785,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1786,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1787,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1788,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1789,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1790,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1791,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1792,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1793,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1794,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1795,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1796,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1797,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1798,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1799,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1800,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1801,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1802,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1803,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1804,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1805,10,South Africa,UKMYC5,MXF,0.25,3,0.25,5.0,5.0,S
1806,8,Vietnam,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1807,8,Vietnam,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1808,8,Vietnam,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1809,8,Vietnam,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1810,8,Vietnam,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1811,8,Vietnam,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1812,8,Vietnam,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1813,4,India,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1814,4,India,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1815,4,India,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1816,4,India,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1817,4,India,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1818,4,India,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1819,4,India,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1820,4,India,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1821,4,India,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1822,4,India,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1823,4,India,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1824,4,India,UKMYC6,MXF,0.12,2,0.12,6.0,6.0,S
1825,6,Italy,UKMYC6,MXF,0.06,1,<=0.06,7.0,6.0,S
1826,6,Italy,UKMYC5,MXF,0.5,4,0.5,4.0,5.0,S
1827,6,Italy,UKMYC5,MXF,0.5,4,0.5,4.0,5.0,S
1828,6,Italy,UKMYC5,MXF,0.5,4,0.5,4.0,5.0,S
1829,10,South Africa,UKMYC5,MXF,0.5,4,0.5,4.0,5.0,S
1830,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1831,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1832,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1833,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1834,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1835,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1836,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1837,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1838,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1839,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1840,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1841,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1842,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1843,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1844,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1845,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1846,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1847,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1848,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1849,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1850,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1851,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1852,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1853,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1854,5,Peru,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1855,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1856,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1857,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1858,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1859,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1860,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1861,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1862,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1863,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1864,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1865,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1866,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1867,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1868,11,Sweden,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1869,3,Germany,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1870,2,China,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1871,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1872,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1873,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1874,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1875,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1876,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1877,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1878,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1879,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1880,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1881,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1882,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1883,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1884,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1885,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1886,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1887,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1888,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1889,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
1890,10,South Africa,UKMYC6,DLM,0.015,2,0.015,6.0,7.0,S
